country_code,country_name,sector,industria,year,value
PHL,Philippines,Information and communication,Semiconductors,2015,-72.89
PHL,Philippines,Information and communication,Telecommunications,2015,-87.45
PHL,Philippines,Professional scientific and technical activities,Management Consulting,2015,15.66
PHL,Philippines,Human health and social work activities,Medical Practice,2015,-72.63
PHL,Philippines,Human health and social work activities,Hospital & Health Care,2015,-187.14
PHL,Philippines,Manufacturing,Pharmaceuticals,2015,-32.32
PHL,Philippines,Human health and social work activities,Medical Device,2015,-144.84
PHL,Philippines,Wholesale and retail trade; repair of motor vehicles and motorcycles,Cosmetics,2015,-147.41
PHL,Philippines,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,2015,-76.35
PHL,Philippines,Wholesale and retail trade; repair of motor vehicles and motorcycles,Tobacco,2015,50.97
PHL,Philippines,Manufacturing,Food Production,2015,-46.75
PHL,Philippines,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Electronics,2015,-13.37
PHL,Philippines,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2015,-59.88
PHL,Philippines,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2015,-153.94
PHL,Philippines,"Arts, entertainment and recreation ",Entertainment,2015,-98.65
PHL,Philippines,Administrative and support service activities,"Leisure, Travel & Tourism",2015,-3.25
PHL,Philippines,Accommodation and food service activities,Hospitality,2015,-107.71
PHL,Philippines,Accommodation and food service activities,Restaurants,2015,-77.58
PHL,Philippines,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2015,-72.49
PHL,Philippines,Information and communication,Broadcast Media,2015,-74.71
PHL,Philippines,Financial and insurance activities,Banking,2015,-70.94
PHL,Philippines,Financial and insurance activities,Insurance,2015,-17.2
PHL,Philippines,Financial and insurance activities,Financial Services,2015,-28.97
PHL,Philippines,Real estate activities,Real Estate,2015,-5.78
PHL,Philippines,Professional scientific and technical activities,Accounting,2015,-247.84
PHL,Philippines,Construction,Construction,2015,-145.08
PHL,Philippines,Construction,Building Materials,2015,-57.98
PHL,Philippines,Professional scientific and technical activities,Architecture & Planning,2015,-192.39
PHL,Philippines,Construction,Civil Engineering,2015,-78.94
PHL,Philippines,Manufacturing,Aviation & Aerospace,2015,-144.92
PHL,Philippines,Manufacturing,Automotive,2015,-78.6
PHL,Philippines,Manufacturing,Chemicals,2015,-51.87
PHL,Philippines,Manufacturing,Machinery,2015,-23.46
PHL,Philippines,Mining and quarrying,Mining & Metals,2015,0.0
PHL,Philippines,Mining and quarrying,Oil & Energy,2015,-115.1
PHL,Philippines,"Electricity, gas, steam and air conditioning supply",Utilities,2015,-53.2
PHL,Philippines,Education,Higher Education,2015,-39.9
PHL,Philippines,Education,Education Management,2015,-18.03
PHL,Philippines,Professional scientific and technical activities,Research,2015,47.89
PHL,Philippines,Public administration and defence; compulsory social security,International Affairs,2015,-264.79
PHL,Philippines,Public administration and defence; compulsory social security,Government Administration,2015,-4.98
PHL,Philippines,Professional scientific and technical activities,Marketing & Advertising,2015,-83.01
PHL,Philippines,Information and communication,Publishing,2015,-133.16
PHL,Philippines,Professional scientific and technical activities,Environmental Services,2015,65.54
PHL,Philippines,Other service activities,Civic & Social Organization,2015,-76.95
PHL,Philippines,Transportation and storage,Transportation/Trucking/Railroad,2015,-23.54
PHL,Philippines,Transportation and storage,Airlines/Aviation,2015,-156.48
PHL,Philippines,Transportation and storage,Maritime,2015,79.58
PHL,Philippines,Information and communication,Information Technology & Services,2015,-62.64
PHL,Philippines,Professional scientific and technical activities,Design,2015,-78.92
PHL,Philippines,Other service activities,Non-Profit Organization Management,2015,-121.96
PHL,Philippines,Administrative and support service activities,Staffing & Recruiting,2015,-32.49
PHL,Philippines,Professional scientific and technical activities,Events Services,2015,-94.66
PHL,Philippines,Manufacturing,Electrical & Electronic Manufacturing,2015,-20.93
PHL,Philippines,Transportation and storage,Logistics & Supply Chain,2015,-15.16
PHL,Philippines,Administrative and support service activities,Facilities Services,2015,-89.68
PHL,Philippines,Professional scientific and technical activities,Outsourcing/Offshoring,2015,-26.76
PHL,Philippines,"Arts, entertainment and recreation ","Health, Wellness & Fitness",2015,-44.28
PHL,Philippines,Education,E-Learning,2015,43.54
PHL,Philippines,Professional scientific and technical activities,Mechanical or Industrial Engineering,2015,-61.68
PHL,Philippines,Administrative and support service activities,Human Resources,2015,-74.07
PHL,Philippines,Other service activities,International Trade & Development,2015,-13.03
PHL,Philippines,Manufacturing,Renewables & Environment,2015,52.74
PHL,Philippines,Manufacturing,Industrial Automation,2015,-164.8
PAK,Pakistan,Information and communication,Computer Software,2015,-155.4
PAK,Pakistan,Information and communication,Internet,2015,-64.15
PAK,Pakistan,Information and communication,Telecommunications,2015,-218.44
PAK,Pakistan,Professional scientific and technical activities,Management Consulting,2015,-170.55
PAK,Pakistan,Human health and social work activities,Hospital & Health Care,2015,-146.78
PAK,Pakistan,Manufacturing,Pharmaceuticals,2015,-14.73
PAK,Pakistan,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,2015,0.0
PAK,Pakistan,Wholesale and retail trade; repair of motor vehicles and motorcycles,Tobacco,2015,-226.26
PAK,Pakistan,Manufacturing,Food Production,2015,-66.62
PAK,Pakistan,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Electronics,2015,-84.96
PAK,Pakistan,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2015,-132.12
PAK,Pakistan,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2015,-154.6
PAK,Pakistan,Administrative and support service activities,"Leisure, Travel & Tourism",2015,-140.97
PAK,Pakistan,Accommodation and food service activities,Hospitality,2015,-249.35
PAK,Pakistan,Accommodation and food service activities,Restaurants,2015,-106.85
PAK,Pakistan,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2015,-108.24
PAK,Pakistan,Information and communication,Broadcast Media,2015,-12.98
PAK,Pakistan,Financial and insurance activities,Banking,2015,-104.7
PAK,Pakistan,Financial and insurance activities,Insurance,2015,-54.74
PAK,Pakistan,Financial and insurance activities,Financial Services,2015,-153.49
PAK,Pakistan,Real estate activities,Real Estate,2015,-70.72
PAK,Pakistan,Financial and insurance activities,Investment Management,2015,-13.38
PAK,Pakistan,Professional scientific and technical activities,Accounting,2015,-475.38
PAK,Pakistan,Construction,Construction,2015,-237.03
PAK,Pakistan,Construction,Building Materials,2015,-103.88
PAK,Pakistan,Professional scientific and technical activities,Architecture & Planning,2015,-146.2
PAK,Pakistan,Construction,Civil Engineering,2015,-232.2
PAK,Pakistan,Manufacturing,Automotive,2015,-145.3
PAK,Pakistan,Manufacturing,Chemicals,2015,-138.55
PAK,Pakistan,Manufacturing,Machinery,2015,-73.59
PAK,Pakistan,Mining and quarrying,Mining & Metals,2015,-315.42
PAK,Pakistan,Mining and quarrying,Oil & Energy,2015,-157.79
PAK,Pakistan,"Electricity, gas, steam and air conditioning supply",Utilities,2015,-294.2
PAK,Pakistan,Manufacturing,Textiles,2015,-38.12
PAK,Pakistan,Education,Higher Education,2015,-84.57
PAK,Pakistan,Education,Education Management,2015,-37.81
PAK,Pakistan,Professional scientific and technical activities,Research,2015,-201.39
PAK,Pakistan,Public administration and defence; compulsory social security,International Affairs,2015,-49.71
PAK,Pakistan,Public administration and defence; compulsory social security,Government Administration,2015,-46.17
PAK,Pakistan,Professional scientific and technical activities,Marketing & Advertising,2015,-77.01
PAK,Pakistan,Professional scientific and technical activities,Environmental Services,2015,-207.97
PAK,Pakistan,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Services,2015,-145.44
PAK,Pakistan,Transportation and storage,Transportation/Trucking/Railroad,2015,-174.15
PAK,Pakistan,Transportation and storage,Airlines/Aviation,2015,-57.66
PAK,Pakistan,Transportation and storage,Maritime,2015,-104.88
PAK,Pakistan,Information and communication,Information Technology & Services,2015,-185.4
PAK,Pakistan,Professional scientific and technical activities,Design,2015,-158.85
PAK,Pakistan,Other service activities,Non-Profit Organization Management,2015,-108.42
PAK,Pakistan,Administrative and support service activities,Staffing & Recruiting,2015,-250.42
PAK,Pakistan,Professional scientific and technical activities,Events Services,2015,-224.43
PAK,Pakistan,Manufacturing,Electrical & Electronic Manufacturing,2015,-192.06
PAK,Pakistan,Transportation and storage,Logistics & Supply Chain,2015,-93.88
PAK,Pakistan,Administrative and support service activities,Security & Investigations,2015,-78.95
PAK,Pakistan,Administrative and support service activities,Facilities Services,2015,-180.45
PAK,Pakistan,Professional scientific and technical activities,Outsourcing/Offshoring,2015,-121.94
PAK,Pakistan,"Arts, entertainment and recreation ","Health, Wellness & Fitness",2015,-5.28
PAK,Pakistan,Information and communication,Media Production,2015,-40.92
PAK,Pakistan,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,2015,-194.92
PAK,Pakistan,Professional scientific and technical activities,Mechanical or Industrial Engineering,2015,-131.96
PAK,Pakistan,Administrative and support service activities,Human Resources,2015,-92.36
PAK,Pakistan,Other service activities,International Trade & Development,2015,-148.37
PAK,Pakistan,Manufacturing,Renewables & Environment,2015,-76.7
PAK,Pakistan,Manufacturing,Packaging & Containers,2015,-76.18
PAK,Pakistan,Manufacturing,Industrial Automation,2015,-259.8
POL,Poland,Information and communication,Computer Software,2015,49.2
POL,Poland,Information and communication,Computer Networking,2015,235.01
POL,Poland,Information and communication,Internet,2015,104.3
POL,Poland,Information and communication,Semiconductors,2015,111.93
POL,Poland,Information and communication,Telecommunications,2015,-22.22
POL,Poland,Professional scientific and technical activities,Law Practice,2015,-17.0
POL,Poland,Professional scientific and technical activities,Legal Services,2015,51.76
POL,Poland,Professional scientific and technical activities,Management Consulting,2015,42.03
POL,Poland,Professional scientific and technical activities,Biotechnology,2015,41.67
POL,Poland,Human health and social work activities,Hospital & Health Care,2015,25.25
POL,Poland,Manufacturing,Pharmaceuticals,2015,68.88
POL,Poland,Human health and social work activities,Medical Device,2015,46.37
POL,Poland,Wholesale and retail trade; repair of motor vehicles and motorcycles,Cosmetics,2015,34.24
POL,Poland,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,2015,-50.65
POL,Poland,Wholesale and retail trade; repair of motor vehicles and motorcycles,Tobacco,2015,19.7
POL,Poland,Manufacturing,Food Production,2015,63.34
POL,Poland,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Electronics,2015,-12.56
POL,Poland,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2015,9.0
POL,Poland,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2015,27.09
POL,Poland,"Arts, entertainment and recreation ",Entertainment,2015,54.58
POL,Poland,Administrative and support service activities,"Leisure, Travel & Tourism",2015,94.02
POL,Poland,Accommodation and food service activities,Hospitality,2015,-74.76
POL,Poland,Accommodation and food service activities,Restaurants,2015,-89.25
POL,Poland,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2015,42.93
POL,Poland,Information and communication,Broadcast Media,2015,3.74
POL,Poland,Financial and insurance activities,Banking,2015,-27.17
POL,Poland,Financial and insurance activities,Insurance,2015,4.14
POL,Poland,Financial and insurance activities,Financial Services,2015,85.85
POL,Poland,Real estate activities,Real Estate,2015,54.54
POL,Poland,Professional scientific and technical activities,Accounting,2015,60.65
POL,Poland,Construction,Construction,2015,-36.5
POL,Poland,Construction,Building Materials,2015,58.63
POL,Poland,Professional scientific and technical activities,Architecture & Planning,2015,-128.32
POL,Poland,Construction,Civil Engineering,2015,-25.24
POL,Poland,Manufacturing,Aviation & Aerospace,2015,115.33
POL,Poland,Manufacturing,Automotive,2015,30.36
POL,Poland,Manufacturing,Chemicals,2015,-47.46
POL,Poland,Manufacturing,Machinery,2015,-48.92
POL,Poland,Mining and quarrying,Mining & Metals,2015,7.67
POL,Poland,Mining and quarrying,Oil & Energy,2015,17.7
POL,Poland,Manufacturing,Paper & Forest Products,2015,55.88
POL,Poland,Education,Higher Education,2015,-16.37
POL,Poland,Education,Education Management,2015,-122.97
POL,Poland,Professional scientific and technical activities,Research,2015,-220.74
POL,Poland,Public administration and defence; compulsory social security,International Affairs,2015,-334.83
POL,Poland,Public administration and defence; compulsory social security,Government Administration,2015,7.96
POL,Poland,Professional scientific and technical activities,Marketing & Advertising,2015,21.22
POL,Poland,Information and communication,Publishing,2015,-4.47
POL,Poland,Transportation and storage,Transportation/Trucking/Railroad,2015,39.55
POL,Poland,Transportation and storage,Airlines/Aviation,2015,47.28
POL,Poland,Transportation and storage,Maritime,2015,164.26
POL,Poland,Information and communication,Information Technology & Services,2015,116.48
POL,Poland,Professional scientific and technical activities,Design,2015,-73.86
POL,Poland,Other service activities,Non-Profit Organization Management,2015,-38.26
POL,Poland,Administrative and support service activities,Staffing & Recruiting,2015,25.62
POL,Poland,Professional scientific and technical activities,Professional Training & Coaching,2015,55.97
POL,Poland,Professional scientific and technical activities,Translation & Localization,2015,-31.33
POL,Poland,Information and communication,Computer Games,2015,42.05
POL,Poland,Professional scientific and technical activities,Events Services,2015,235.19
POL,Poland,Manufacturing,Electrical & Electronic Manufacturing,2015,49.33
POL,Poland,Transportation and storage,Logistics & Supply Chain,2015,78.55
POL,Poland,Professional scientific and technical activities,Outsourcing/Offshoring,2015,183.01
POL,Poland,"Arts, entertainment and recreation ","Health, Wellness & Fitness",2015,0.0
POL,Poland,Information and communication,Media Production,2015,-19.04
POL,Poland,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,2015,-11.49
POL,Poland,Professional scientific and technical activities,Mechanical or Industrial Engineering,2015,73.19
POL,Poland,Administrative and support service activities,Human Resources,2015,-91.15
POL,Poland,Other service activities,International Trade & Development,2015,47.31
POL,Poland,Manufacturing,Renewables & Environment,2015,65.87
POL,Poland,Manufacturing,Packaging & Containers,2015,55.63
POL,Poland,Manufacturing,Industrial Automation,2015,0.0
PRI,Puerto Rico,Information and communication,Computer Software,2015,11.64
PRI,Puerto Rico,Information and communication,Telecommunications,2015,-118.46
PRI,Puerto Rico,Professional scientific and technical activities,Management Consulting,2015,-79.16
PRI,Puerto Rico,Professional scientific and technical activities,Biotechnology,2015,-96.77
PRI,Puerto Rico,Human health and social work activities,Hospital & Health Care,2015,-104.71
PRI,Puerto Rico,Manufacturing,Pharmaceuticals,2015,-45.27
PRI,Puerto Rico,Human health and social work activities,Medical Device,2015,-115.3
PRI,Puerto Rico,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2015,-270.83
PRI,Puerto Rico,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2015,-126.19
PRI,Puerto Rico,"Arts, entertainment and recreation ",Entertainment,2015,-329.34
PRI,Puerto Rico,Accommodation and food service activities,Hospitality,2015,-178.87
PRI,Puerto Rico,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2015,-190.37
PRI,Puerto Rico,Financial and insurance activities,Banking,2015,-58.26
PRI,Puerto Rico,Financial and insurance activities,Insurance,2015,-62.41
PRI,Puerto Rico,Financial and insurance activities,Financial Services,2015,-90.17
PRI,Puerto Rico,Real estate activities,Real Estate,2015,-22.87
PRI,Puerto Rico,Professional scientific and technical activities,Accounting,2015,-304.94
PRI,Puerto Rico,Construction,Construction,2015,-211.21
PRI,Puerto Rico,Manufacturing,Automotive,2015,-209.64
PRI,Puerto Rico,Education,Higher Education,2015,-218.87
PRI,Puerto Rico,Education,Education Management,2015,-128.51
PRI,Puerto Rico,Public administration and defence; compulsory social security,Military,2015,-300.3
PRI,Puerto Rico,Public administration and defence; compulsory social security,Government Administration,2015,-170.72
PRI,Puerto Rico,Professional scientific and technical activities,Marketing & Advertising,2015,-23.2
PRI,Puerto Rico,Transportation and storage,Airlines/Aviation,2015,-95.54
PRI,Puerto Rico,Information and communication,Information Technology & Services,2015,-115.85
PRI,Puerto Rico,Other service activities,Non-Profit Organization Management,2015,-159.21
PRI,Puerto Rico,Manufacturing,Electrical & Electronic Manufacturing,2015,-89.02
PRI,Puerto Rico,"Arts, entertainment and recreation ","Health, Wellness & Fitness",2015,6.81
PSE,West Bank and Gaza,Education,Higher Education,2015,148.44
PSE,West Bank and Gaza,Public administration and defence; compulsory social security,International Affairs,2015,343.1
PSE,West Bank and Gaza,Information and communication,Information Technology & Services,2015,-213.49
PSE,West Bank and Gaza,Other service activities,Non-Profit Organization Management,2015,315.44
PRT,Portugal,Information and communication,Computer Software,2015,-29.27
PRT,Portugal,Information and communication,Internet,2015,188.64
PRT,Portugal,Information and communication,Telecommunications,2015,-80.89
PRT,Portugal,Professional scientific and technical activities,Law Practice,2015,39.91
PRT,Portugal,Professional scientific and technical activities,Legal Services,2015,28.56
PRT,Portugal,Professional scientific and technical activities,Management Consulting,2015,-35.89
PRT,Portugal,Professional scientific and technical activities,Biotechnology,2015,-6.43
PRT,Portugal,Human health and social work activities,Hospital & Health Care,2015,-92.14
PRT,Portugal,Manufacturing,Pharmaceuticals,2015,-19.26
PRT,Portugal,Human health and social work activities,Medical Device,2015,5.4
PRT,Portugal,Wholesale and retail trade; repair of motor vehicles and motorcycles,Cosmetics,2015,82.76
PRT,Portugal,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,2015,-3.47
PRT,Portugal,Manufacturing,Food Production,2015,7.88
PRT,Portugal,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2015,-21.69
PRT,Portugal,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2015,-27.54
PRT,Portugal,"Arts, entertainment and recreation ",Entertainment,2015,8.24
PRT,Portugal,Administrative and support service activities,"Leisure, Travel & Tourism",2015,29.41
PRT,Portugal,Accommodation and food service activities,Hospitality,2015,-61.8
PRT,Portugal,Accommodation and food service activities,Restaurants,2015,14.79
PRT,Portugal,"Arts, entertainment and recreation ",Sports,2015,16.34
PRT,Portugal,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2015,-59.39
PRT,Portugal,Information and communication,Broadcast Media,2015,-54.99
PRT,Portugal,Financial and insurance activities,Banking,2015,-47.41
PRT,Portugal,Financial and insurance activities,Insurance,2015,18.74
PRT,Portugal,Financial and insurance activities,Financial Services,2015,5.53
PRT,Portugal,Real estate activities,Real Estate,2015,102.4
PRT,Portugal,Financial and insurance activities,Investment Management,2015,-56.49
PRT,Portugal,Professional scientific and technical activities,Accounting,2015,-60.22
PRT,Portugal,Construction,Construction,2015,-93.44
PRT,Portugal,Construction,Building Materials,2015,-62.1
PRT,Portugal,Professional scientific and technical activities,Architecture & Planning,2015,-24.89
PRT,Portugal,Construction,Civil Engineering,2015,-106.13
PRT,Portugal,Manufacturing,Aviation & Aerospace,2015,-33.34
PRT,Portugal,Manufacturing,Automotive,2015,18.42
PRT,Portugal,Manufacturing,Chemicals,2015,-6.07
PRT,Portugal,Manufacturing,Machinery,2015,-48.84
PRT,Portugal,Mining and quarrying,Oil & Energy,2015,-102.67
PRT,Portugal,"Electricity, gas, steam and air conditioning supply",Utilities,2015,16.89
PRT,Portugal,Education,Higher Education,2015,-96.06
PRT,Portugal,Education,Education Management,2015,5.51
PRT,Portugal,Professional scientific and technical activities,Research,2015,-158.01
PRT,Portugal,Public administration and defence; compulsory social security,International Affairs,2015,-172.94
PRT,Portugal,Public administration and defence; compulsory social security,Government Administration,2015,-31.69
PRT,Portugal,Professional scientific and technical activities,Marketing & Advertising,2015,57.23
PRT,Portugal,Information and communication,Publishing,2015,-24.44
PRT,Portugal,Professional scientific and technical activities,Environmental Services,2015,-3.83
PRT,Portugal,Other service activities,Civic & Social Organization,2015,41.58
PRT,Portugal,Transportation and storage,Transportation/Trucking/Railroad,2015,-47.34
PRT,Portugal,Transportation and storage,Airlines/Aviation,2015,-11.54
PRT,Portugal,Information and communication,Information Technology & Services,2015,-29.07
PRT,Portugal,Professional scientific and technical activities,Design,2015,37.28
PRT,Portugal,Other service activities,Non-Profit Organization Management,2015,21.7
PRT,Portugal,Administrative and support service activities,Staffing & Recruiting,2015,89.36
PRT,Portugal,Professional scientific and technical activities,Professional Training & Coaching,2015,37.16
PRT,Portugal,Professional scientific and technical activities,Events Services,2015,7.02
PRT,Portugal,Manufacturing,Electrical & Electronic Manufacturing,2015,-21.34
PRT,Portugal,Transportation and storage,Logistics & Supply Chain,2015,-4.3
PRT,Portugal,Administrative and support service activities,Facilities Services,2015,0.0
PRT,Portugal,Professional scientific and technical activities,Outsourcing/Offshoring,2015,271.89
PRT,Portugal,"Arts, entertainment and recreation ","Health, Wellness & Fitness",2015,11.57
PRT,Portugal,Information and communication,Media Production,2015,-20.88
PRT,Portugal,Professional scientific and technical activities,Mechanical or Industrial Engineering,2015,40.4
PRT,Portugal,Administrative and support service activities,Human Resources,2015,12.68
PRT,Portugal,Other service activities,International Trade & Development,2015,46.32
PRT,Portugal,Manufacturing,Renewables & Environment,2015,119.34
QAT,Qatar,Manufacturing,Defense & Space,2015,-100.82
QAT,Qatar,Information and communication,Computer Software,2015,1162.79
QAT,Qatar,Information and communication,Internet,2015,1189.22
QAT,Qatar,Information and communication,Telecommunications,2015,588.4
QAT,Qatar,Professional scientific and technical activities,Legal Services,2015,419.93
QAT,Qatar,Professional scientific and technical activities,Management Consulting,2015,662.19
QAT,Qatar,Human health and social work activities,Medical Practice,2015,462.79
QAT,Qatar,Human health and social work activities,Hospital & Health Care,2015,826.5
QAT,Qatar,Manufacturing,Pharmaceuticals,2015,1109.71
QAT,Qatar,Manufacturing,Food Production,2015,1646.25
QAT,Qatar,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Electronics,2015,-230.47
QAT,Qatar,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2015,731.42
QAT,Qatar,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2015,686.81
QAT,Qatar,Administrative and support service activities,"Leisure, Travel & Tourism",2015,1109.06
QAT,Qatar,Accommodation and food service activities,Hospitality,2015,629.18
QAT,Qatar,Accommodation and food service activities,Restaurants,2015,325.29
QAT,Qatar,"Arts, entertainment and recreation ",Sports,2015,294.22
QAT,Qatar,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2015,1011.32
QAT,Qatar,Information and communication,Broadcast Media,2015,159.27
QAT,Qatar,Financial and insurance activities,Banking,2015,196.0
QAT,Qatar,Financial and insurance activities,Insurance,2015,833.07
QAT,Qatar,Financial and insurance activities,Financial Services,2015,644.05
QAT,Qatar,Real estate activities,Real Estate,2015,621.36
QAT,Qatar,Financial and insurance activities,Investment Management,2015,529.61
QAT,Qatar,Professional scientific and technical activities,Accounting,2015,611.59
QAT,Qatar,Construction,Construction,2015,578.6
QAT,Qatar,Construction,Building Materials,2015,528.93
QAT,Qatar,Professional scientific and technical activities,Architecture & Planning,2015,562.26
QAT,Qatar,Construction,Civil Engineering,2015,773.57
QAT,Qatar,Manufacturing,Aviation & Aerospace,2015,894.75
QAT,Qatar,Manufacturing,Automotive,2015,848.68
QAT,Qatar,Manufacturing,Chemicals,2015,421.71
QAT,Qatar,Manufacturing,Machinery,2015,962.57
QAT,Qatar,Mining and quarrying,Mining & Metals,2015,229.24
QAT,Qatar,Mining and quarrying,Oil & Energy,2015,163.38
QAT,Qatar,Manufacturing,Shipbuilding,2015,-19.99
QAT,Qatar,"Electricity, gas, steam and air conditioning supply",Utilities,2015,787.5
QAT,Qatar,Education,Primary/Secondary Education,2015,975.95
QAT,Qatar,Education,Higher Education,2015,539.15
QAT,Qatar,Education,Education Management,2015,818.8
QAT,Qatar,Professional scientific and technical activities,Research,2015,552.19
QAT,Qatar,Public administration and defence; compulsory social security,Government Administration,2015,537.01
QAT,Qatar,Professional scientific and technical activities,Marketing & Advertising,2015,810.43
QAT,Qatar,Professional scientific and technical activities,Environmental Services,2015,666.88
QAT,Qatar,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Services,2015,1396.51
QAT,Qatar,Transportation and storage,Transportation/Trucking/Railroad,2015,1820.85
QAT,Qatar,Transportation and storage,Airlines/Aviation,2015,770.09
QAT,Qatar,Transportation and storage,Maritime,2015,373.91
QAT,Qatar,Information and communication,Information Technology & Services,2015,832.99
QAT,Qatar,Professional scientific and technical activities,Design,2015,359.56
QAT,Qatar,Other service activities,Non-Profit Organization Management,2015,318.4
QAT,Qatar,Administrative and support service activities,Staffing & Recruiting,2015,590.84
QAT,Qatar,Professional scientific and technical activities,Events Services,2015,373.33
QAT,Qatar,Manufacturing,Electrical & Electronic Manufacturing,2015,638.2
QAT,Qatar,Transportation and storage,Logistics & Supply Chain,2015,665.63
QAT,Qatar,Administrative and support service activities,Security & Investigations,2015,480.24
QAT,Qatar,Administrative and support service activities,Facilities Services,2015,702.55
QAT,Qatar,Professional scientific and technical activities,Outsourcing/Offshoring,2015,1288.98
QAT,Qatar,"Arts, entertainment and recreation ","Health, Wellness & Fitness",2015,1553.76
QAT,Qatar,Information and communication,Media Production,2015,449.34
QAT,Qatar,Professional scientific and technical activities,Mechanical or Industrial Engineering,2015,706.89
QAT,Qatar,Administrative and support service activities,Human Resources,2015,659.57
QAT,Qatar,Administrative and support service activities,Business Supplies & Equipment,2015,552.18
QAT,Qatar,Other service activities,International Trade & Development,2015,357.08
QAT,Qatar,Wholesale and retail trade; repair of motor vehicles and motorcycles,Luxury Goods & Jewelry,2015,593.74
QAT,Qatar,Manufacturing,Renewables & Environment,2015,1571.27
QAT,Qatar,Manufacturing,Industrial Automation,2015,421.55
ROU,Romania,Information and communication,Computer Software,2015,-89.79
ROU,Romania,Information and communication,Internet,2015,-97.86
ROU,Romania,Information and communication,Telecommunications,2015,-124.61
ROU,Romania,Professional scientific and technical activities,Management Consulting,2015,-116.15
ROU,Romania,Human health and social work activities,Hospital & Health Care,2015,-201.29
ROU,Romania,Manufacturing,Pharmaceuticals,2015,-44.07
ROU,Romania,Wholesale and retail trade; repair of motor vehicles and motorcycles,Tobacco,2015,-49.8
ROU,Romania,Manufacturing,Food Production,2015,-78.29
ROU,Romania,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2015,-136.32
ROU,Romania,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2015,-116.09
ROU,Romania,"Arts, entertainment and recreation ",Entertainment,2015,-306.8
ROU,Romania,Administrative and support service activities,"Leisure, Travel & Tourism",2015,-206.71
ROU,Romania,Accommodation and food service activities,Hospitality,2015,-357.55
ROU,Romania,Accommodation and food service activities,Restaurants,2015,-348.51
ROU,Romania,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2015,-53.42
ROU,Romania,Financial and insurance activities,Banking,2015,-90.17
ROU,Romania,Financial and insurance activities,Insurance,2015,-59.93
ROU,Romania,Financial and insurance activities,Financial Services,2015,-84.26
ROU,Romania,Real estate activities,Real Estate,2015,-21.78
ROU,Romania,Professional scientific and technical activities,Accounting,2015,-130.12
ROU,Romania,Construction,Construction,2015,-213.26
ROU,Romania,Professional scientific and technical activities,Architecture & Planning,2015,-330.14
ROU,Romania,Construction,Civil Engineering,2015,-232.06
ROU,Romania,Manufacturing,Aviation & Aerospace,2015,-166.33
ROU,Romania,Manufacturing,Automotive,2015,-78.07
ROU,Romania,Manufacturing,Chemicals,2015,-126.93
ROU,Romania,Mining and quarrying,Mining & Metals,2015,-154.74
ROU,Romania,Mining and quarrying,Oil & Energy,2015,-104.38
ROU,Romania,"Electricity, gas, steam and air conditioning supply",Utilities,2015,-128.8
ROU,Romania,Education,Higher Education,2015,-141.23
ROU,Romania,Education,Education Management,2015,-99.21
ROU,Romania,Professional scientific and technical activities,Research,2015,-120.57
ROU,Romania,Public administration and defence; compulsory social security,International Affairs,2015,-579.71
ROU,Romania,Public administration and defence; compulsory social security,Government Administration,2015,-184.38
ROU,Romania,Professional scientific and technical activities,Marketing & Advertising,2015,-70.81
